date;text
2020-11-22 19:19:34;und jetzt geht’s weiter mit den ferien des monsieur hulot ... äh, murot ... 😅 #tatort https://t.co/okglrtalqx
2020-11-22 19:19:33;spielt tukur eigentlich selbst seinen doppelgänger? der sieht doch bissl anders aus. #tatort
2020-11-22 19:19:32;sonntag schon gelaufen. kann einfach nix werden. ich hab dem tatort echt 3.5 minuten die chance...#tatort
2020-11-22 19:19:31;"""sind sie der tod?"" - die frage stellt sich mir auch morgens beim blick in den spiegel. #tatort"
2020-11-22 19:19:31;heute also murot: entweder komplett abgedreht und kaum zu ertragen oder krankhaft genial gemacht. wir werden sehen. #tatort
2020-11-22 19:19:30;#tatort - das #doppelte murottchen.🤣😂 https://t.co/e8kg4cc19j via @tvinfode
2020-11-22 19:19:29;ich bin so aufgeregt. ich werde jetzt gerade vollständig integriert. meine erste folge #tatort und alles nur wegen dem ehemann. love.
2020-11-22 19:19:29;"ups?!
das doppelte lottchen.
nur mit murot. und im taunus.
#tatort #taunus"
2020-11-22 19:19:28;"rt @tatort: oha. murot hat einen doppelgänger. 

dürfen wir vorstellen: felix murot – walter boenfeld. 

#tatort"
2020-11-22 19:19:27;das doppelte murotchen #tatort
2020-11-22 19:19:26;"ja klar alter
echt sehr coole kellnerin 
 #tatort"
2020-11-22 19:19:25;was ist eigentlich mit der #tatort-app los? soll die sonntags nie funktionieren? @tatort
2020-11-22 19:19:25;ach das ist im #tatort - und ich dachte schon die shrimps waren schlecht.
2020-11-22 19:19:21;ulrich tukur spielt das so großartig. #tatort
2020-11-22 19:19:21;irgendwas mit urlaub und verwechslungskomödie. ist das noch ein #tatort oder schon eine neue folge „ein schloss am wörthersee“.
2020-11-22 19:19:21;"da kommt ne geile grillhaxe und er sagt, er habe das nicht bestellt.

murot, echt unrealistischster #tatort von allen."
2020-11-22 19:19:21;„sind sie der tod?!“ hab ich jetzt nicht erwartet! #tatort
2020-11-22 19:19:18;"rt @fritzhuber16: schweinshaxe ""wie immer?"" dann müsste der doppelgänger aber etwas fülliger sein. #tatort"
2020-11-22 19:19:18;bin jetzt schon genervt #tatort
2020-11-22 19:19:17;kind schläft 20:14 uhr ein. sie weiß was mutti sonntag abend vor hat! #tatort
2020-11-22 19:19:15;spieglein, spieglein an der wand? wer ist der ... ? #tatort
2020-11-22 19:19:13;"da pfeift doch mein schwein.
das doppelte lottcheny
#tatort"
2020-11-22 19:19:13;ein hoch auf greenscreen #tatort
2020-11-22 19:19:12;ist das ein #tatort oder ein schlechter sonntagsfernsehfilm?
2020-11-22 19:19:12;#ulrichtukur gleich mal doppelt *seuheufz*#tatort im #rausch wird sicher anstrengend....oder einschläfernd *gähnt*
2020-11-22 19:19:09;das doppelte murotchen. #tatort
2020-11-22 19:19:09;@schlotzkepower jochen horst. #tatort
2020-11-22 19:19:08;„mein gott walter“ #tatort https://t.co/cpkp2tkcep
2020-11-22 19:19:04;das einzige, was mich grad nicht verwirrt, ist die schweinshaxe. #tatort
2020-11-22 19:19:02;ob ulrich tukur der beste #tatort kommissar ist.
2020-11-22 19:19:02;ein #murot #tatort eben. 👯‍♀️
2020-11-22 19:19:02;prinzessinentausch #tatort
2020-11-22 19:19:01;ich schaue den murot-#tatort ja nur des elganten ro 80 wegen.
2020-11-22 19:18:59;"schweinshaxe ""wie immer?"" dann müsste der doppelgänger aber etwas fülliger sein. #tatort"
2020-11-22 19:18:57;och neeeee.... schon wieder son quatsch  #tatort
2020-11-22 19:18:57;william wilson...edgar allen poe und das doppelgänger motiv...#tatort
2020-11-22 19:18:55;nee der tod ist immer noch axel prahl bzw. thiel. #tatort
2020-11-22 19:18:54;rt @54blog: zum #tatort heute aus unserem archiv: https://t.co/lalkptj9wu
2020-11-22 19:18:54;auf geht’s! zwei mal #murot #tatort
2020-11-22 19:18:52;#tatort das doppelte lottchen
2020-11-22 19:18:51;dahinter steckt immer ein kluger kopf #tatort
2020-11-22 19:18:51;#tatort ist schmusezeit. https://t.co/yx2ianzrtt
2020-11-22 19:18:51;wer wohl das double spielt? #tatort
2020-11-22 19:18:50;rt @brodelinho: #tatort mit geistern, jetzt mit einer typisch deutschen verwechselungskomödie, das hat mit krimi gar nix mehr zu tun. und d…
2020-11-22 19:18:50;tukur im #tatort - wie konnte ich das 8x verpassen? und ein ro 80. 😍
2020-11-22 19:18:50;ich muss den rotwein wegstellen. ich sehe doppelt. #tatort
2020-11-22 19:18:49;wenn du schon so betrunken bist, dass du schon doppelt siehst #tatort https://t.co/ish7csarsr
2020-11-22 19:18:49;nanu? der doppelte #murot? #tatort
2020-11-22 19:18:48;jaaaa, ich bin der tod. buuuhuu #tatort
2020-11-22 19:18:47;der #tatort sieht aus wie von 2001. 😅
2020-11-22 19:18:42;das doppelte lottchen im #tatort? hab schon genug.
2020-11-22 19:18:41;was wir da auf dem schreibtisch gesehen haben, nennt sich karte. aber mit der kann man nicht bezahlen. #tatort
2020-11-22 19:18:38;"der/die ""hier beliebigen namen einfügen"" wars.
und morot wird ihn/ihr das handwerk legen! 
#tatort"
2020-11-22 19:18:38;@mia_colt ich mach der murot!
2020-11-22 19:18:38;bekommt man für eine doppelrolle eigentlich auch die doppelte gage? #tatort #tukur #murot @tatort @hrpresse https://t.co/1ll1ww6yo2
2020-11-22 19:18:35;mein gott, walter. #tatort
2020-11-22 19:18:34;"und die überraschung am sonntag abend:
ein murot #tatort..."
2020-11-22 19:18:33;sehr kleine handschrift oder sehr große postkarte? #tatort
2020-11-22 19:18:31;#tatort ach ne kein bock
2020-11-22 19:18:28;fehlt da nicht die sauce?  #tatort
2020-11-22 19:18:28;"ich seh doppelt. 👀
#tatort"
2020-11-22 19:18:28;"oha. murot hat einen doppelgänger. 

dürfen wir vorstellen: felix murot – walter boenfeld. 

#tatort"
2020-11-22 19:18:26;tukur schreibt einen roman auf eine winzige postkarte (in großschrift). #tatort #unglaubwürdigkeiten
2020-11-22 19:18:25;das servicepersonal ist gereizt. #tatort
2020-11-22 19:18:22;jetzt ist die postkarte erst wirklich schön. #soßenfleck #tatort
2020-11-22 19:18:22;murot - das wird wohl wieder ein schmerzhafter #tatort.
2020-11-22 19:18:19;#tatort mit geistern, jetzt mit einer typisch deutschen verwechselungskomödie, das hat mit krimi gar nix mehr zu tun. und das geht schon eine weile so. ich bin raus, für immer.
2020-11-22 19:18:19;#tatort ein traumhotel der doppelte tukur
2020-11-22 19:18:15;hat tukur schon göthe gespielt? will er sicher #tatort
2020-11-22 19:18:15;murot hat mich noch nie begeistert. trotzdem gebe ich ihm immer wieder eine chance...#tatort
2020-11-22 19:18:14;#tatort schweinshaxe 🙀
2020-11-22 19:18:13;ich möchte auch mal wieder eine postkarte bekommen. aber es darf ja keiner in den urlaub fahren. sch… corona, ey! #tatort
2020-11-22 19:18:11;e a poe gleich am anfang. ein hoch der #intertextualität #tatort
2020-11-22 19:18:10;so ein haxe kann man auch nehmen , wenn man sie net bestellt hat!  #tatort
2020-11-22 19:18:09;"rt @easycreditbbl: der #tatort kommt heute nicht aus wiesbaden, sondern aus dem hohenloher land: @cr_merlins vs. @brosebamberg 

https://t.…"
2020-11-22 19:18:07;bin gespannt, ob monsieur murot so gut tennis spielt wie monsieur hulot #tatort
2020-11-22 19:18:05;#murot im look des flüchtenden hanibal lecter! klasse! #tatort
2020-11-22 19:18:04;bin mir nicht sicher, ob das porto für eine postkarte 45 cent beträgt. #tatort
2020-11-22 19:18:01;das hat alles auf die postkarte gepasst?! und ich dachte, ich schreibe klein... #tatort
2020-11-22 19:18:00;na? wer hat heute dienst im #tatort twitter-sek. https://t.co/5api3opahp
2020-11-22 19:17:59;"ich bin schon mit den intro überfordert. das kann ja was werden

#tatort"
2020-11-22 19:17:57;na mal sehen, wie viele tukur heute wieder umtackert. #tatort
2020-11-22 19:17:57;ein urlaubs-#tatort in #corona-zeiten. wenn murot gleich noch eine kneipe aufsucht, gehe ich steil!
2020-11-22 19:17:56;"letzte woche das tolle dresdner team mit einem genialen fall, nächste woche der erste teil des jubiläums-#tatort und was kommt an meinem geburtstag? murot! 😩

drücke die daumen, dass am 22.11.2026 ein cooles team kommt..."
2020-11-22 19:17:56;hier entstehen die neuen gedanken oder schreibt tukur seine drehbücher selbst #tatort https://t.co/9ytiycfc44
2020-11-22 19:17:56;wenn ich murot nur mit diesem hut sehe, ist das schon urlaub pur! :) #tatort
2020-11-22 19:17:55;das passt doch niemals alles auf die postkarte! #tatort
2020-11-22 19:17:54;#tatort und ich las „taunus“, also absolute pflicht und ich hoffe auf bekannte ecken.
2020-11-22 19:17:54;#tatort aja alles nur ein traum schon klar
2020-11-22 19:17:51;wenn ich so ne ansichtskarte erhielte, würde ich den schreiber sofort abholen lassen. #tatort
2020-11-22 19:17:50;postkarte mit füllfederhalter schreiben....war das jemals in??? #tatort #ard777
2020-11-22 19:17:49;und loooos gehts mit spiessig zum sonntag ... #tatort
2020-11-22 19:17:48;ich will dort auch hin! 🥲#tatort
2020-11-22 19:17:44;rt @horn: man sieht dem glas förmlich an, wie lieblich der wein darin ist. #tatort
2020-11-22 19:17:43;das #tatort-intro erinnert an poirot. #murot
2020-11-22 19:17:36;ich bin nur hier für moritz führmann. #tatort
2020-11-22 19:17:36;boah schon die anfangsmelodie von heutige #tatort mega abturn. sicher wieder so ein abgedrehter tatort wo ich schon nach 5 minuten abschalte weil zu viel aus dem off geschwafelt wird
2020-11-22 19:17:36;rt @oerr_hooligan: der #tatort fühlt sich irgendwie in den ersten momenten wie heimatfilm an
2020-11-22 19:17:35;#tatort urlaub.
2020-11-22 19:17:35;okay, die fake-lachende dame am nachbartisch wird das opfer... bitte. #tatort
2020-11-22 19:17:34;"ein ro80 &lt;3 #tatort"
2020-11-22 19:17:32;"ein sommerkrimi mitten im november. den hätten wir schon so viel früher gebraucht &lt;3. #tatort"
2020-11-22 19:17:30;tolles fahrrad :-)#tatort
2020-11-22 19:17:30;unangenehmer doppelgänger 😟 #tatort
2020-11-22 19:17:30;"klingt wie ""die kinder des monsieur mathieu"". #tatort #ard777"
2020-11-22 19:17:30;"klar, murot schreibt noch frankierte postkarten.
#tatort"
2020-11-22 19:17:28;"„du willst einen büro-@tatort sehen!“

„murot!“"
2020-11-22 19:17:26;der #tatort fühlt sich irgendwie in den ersten momenten wie heimatfilm an
2020-11-22 19:17:23;man sieht dem glas förmlich an, wie lieblich der wein darin ist. #tatort
2020-11-22 19:17:22;das wird wieder so ein phantastischer #tatort 🙄 wird mal wieder zeit für einen richtigen krimi!
2020-11-22 19:17:22;jetzt aber #tatort und ein glas 🍷
2020-11-22 19:17:22;"rt @danielwisser: kurz vor dem #tatort läuft im orf werbespot für eröffnung der skisaison: ""bis bald in obertauern!""
#lockdown2 #coronavirus"
2020-11-22 19:17:19;"so, jetzt wieder ein tat-, äh, murort.
#tatort"
2020-11-22 19:17:19;"#tatort 

urlaub im taunus ist auch eine herausforderung ..."
2020-11-22 19:17:17;rt @vos_tina: die haben im schlafzimmer meiner verstorbenen oma gedreht. erstaunlich. #tatort
2020-11-22 19:17:16;kunst im #tatort. es geht gut los!
2020-11-22 19:17:16;#janaauskassel weiss jetzt schon wer der täter ist und hält sich für sherlock holmes. #tatort
2020-11-22 19:17:15;angeschnallt und festgehalten, herr tukur macht heute urlaub #tatort
2020-11-22 19:17:15;das bild im hintergrund ist von seurat. #tatort
2020-11-22 19:17:14;murot, der poet unter dem mörderjägern #tatort
2020-11-22 19:17:14;ich dachte erst vom ambiente her, dass rosamunde pilcher läuft und nicht #tatort
2020-11-22 19:17:13;"rt @tatort: murot-time (zum insgesamt neunten mal). immer ein bisschen anders. 

der tatort heute kann anspielungen an den französischen fi…"
2020-11-22 19:17:13;dachte erst, ein alter james bond film  #tatort
2020-11-22 19:17:12;"rt @tatort: ein service für unsere englischsprachigen zuseher*innen:

in german, „liebe wächter“ can mean:

a) dear guards
b) dear wächter…"
2020-11-22 19:17:12;"der #tatort kommt heute nicht aus wiesbaden, sondern aus dem hohenloher land: @cr_merlins vs. @brosebamberg 

https://t.co/puszy9mige

#wirsindbereit #easycreditbbl"
2020-11-22 19:17:11;jetzt rollen wir uns alle noch mal neu auf dem sofa ein und dann gibts #tatort. https://t.co/esdovqy25g
2020-11-22 19:17:11;#tatort it is. ich schreibe übrigens auch sehr gern postkarten. ist mein lieblingsprintprodukt👌
2020-11-22 19:17:11;"rt @tatort: murot-time (zum insgesamt neunten mal). immer ein bisschen anders. 

der tatort heute kann anspielungen an den französischen fi…"
2020-11-22 19:17:10;der #tatort legt schon mal mit schönen bildern vor
2020-11-22 19:17:08;die haben im schlafzimmer meiner verstorbenen oma gedreht. erstaunlich. #tatort
2020-11-22 19:17:08;#tatort retro beginn sehr gut
2020-11-22 19:17:06;so, #tatort. hey, ist das tukur?
2020-11-22 19:17:06;auf einen skurrilen abend! #tatort https://t.co/p9tz39d4ix
2020-11-22 19:17:05;"rt @tatort: ein service für unsere englischsprachigen zuseher*innen:

in german, „liebe wächter“ can mean:

a) dear guards
b) dear wächter…"
2020-11-22 19:17:05;wenigstens klärt der #tatort auf! https://t.co/pthqcv7pkf
2020-11-22 19:17:05;das wandeen ist des murot‘s lust?! #tatort
2020-11-22 19:17:01;ist der #tatort wirklich aus diesem jahr oder nicht doch von 1983?😅
2020-11-22 19:17:01;der #tatort wird dann hoffentlich besser als das #effzeh-spiel.
2020-11-22 19:17:00;oh je, heute wieder metatatort. #tatort
2020-11-22 19:16:59;urlaub in den 70ern #tatort #ard777
2020-11-22 19:16:58;rt @fbn_gill: ah. wiesbaden. heute wird’s also wieder anspruchsvoll. 🤓 #tatort
2020-11-22 19:16:54;schönen #tatort!
2020-11-22 19:16:53;dann schalt ich jetzt in den taunus zum #tatort
2020-11-22 19:16:53;"los geht's. hessen-#tatort
freu mich sehr auf den galanten herrn tukur 😍"
2020-11-22 19:16:50;45 cent porto für eine postkarte? #tatort
2020-11-22 19:16:49;jetzt #tatort
2020-11-22 19:16:49;ich mag den #tatort jetzt schon. hach!
2020-11-22 19:16:48;murot - die wundertüte des #tatort|s.
2020-11-22 19:16:48;ah. wiesbaden. heute wird’s also wieder anspruchsvoll. 🤓 #tatort
2020-11-22 19:16:45;ich liebe den #tatort schon nach 30 sekunden.
2020-11-22 19:16:43;"hach! und wieder der ro 80 &lt;3 

#tatort"
2020-11-22 19:16:43;sehr gespannt auf „die ferien des monsieur murot““ mit ulrich tukur als felix murot. #tatort
2020-11-22 19:16:43;na, wird der heutige #tatort den von letzter woche toppen?
2020-11-22 19:16:41;weiß heute noch einer, dass der titel eine anspielung auf jacques tati ist? #tatort #ard
2020-11-22 19:16:40;"ah, warum schreibt er zuerst die adresse hin, das verwischt doch.
#tatort"
2020-11-22 19:16:39;karte und füller! herrlich zu sehen, dass man nicht ganz alleine so oldschool ist #tatort
2020-11-22 19:16:38;ein unbeschwerter sommer im taunus, es erscheint gerade völlig unwirklich. #tatort
2020-11-22 19:16:37;rt @soinsgesamt: #tatort so, jetzt bitte ruhe. will in ruhe schauen.
2020-11-22 19:16:35;pünktlich zum #tatort einen stapel eierkuchen fertiggebraten, die jetzt genüsslich mit waldfruchtkonfitüre beschmiert, gerollt und oben in die grosse klappe reingestopft werden \o/
2020-11-22 19:16:33;@tantefelbi? bisse am start am sein? heute tut der murot beim #tatort ermitteln!
2020-11-22 19:16:32;fängt schon murot-typisch an...😊 #tatort
2020-11-22 19:16:31;jetzt kommt #tatort
2020-11-22 19:16:31;#tatort so, jetzt bitte ruhe. will in ruhe schauen.
2020-11-22 19:16:30;#tatort seht guter start!
2020-11-22 19:16:25;"und natürlich kenne ich ""die ferien des monsieur hulot"" nicht.
#tatort"
2020-11-22 19:16:24;spannung beim #tatort (hoffentlich)
2020-11-22 19:16:22;allein schon der titel ist 10 punkte wert. #tatort
2020-11-22 19:16:22;den #tatort heute gönne ich mir doch mal ☺️
2020-11-22 19:16:21;"#tatort 

#murot war schon öfter in einer doppelrolle als er denkt!"
2020-11-22 19:16:20;#tatort murot. immer gut. https://t.co/3vnt57jzif
2020-11-22 19:16:20;jetzt der doppelte ulrich #tukur im #tatort
2020-11-22 19:16:20;postkate - voll 80er #tatort
2020-11-22 19:16:19;#tatort nun mit schoki. https://t.co/34ytlgsi3q
2020-11-22 19:16:19;lasst das doppelspiel beginnen. #tatort
2020-11-22 19:16:18;#tatort und spekulatius.
2020-11-22 19:16:18;#tatort oder #liverpool? 🤔
2020-11-22 19:16:18;"#tatort; jetzt!"
2020-11-22 19:16:16;willkommen zurück monsieur murot #murot #tatort @ardtext777
2020-11-22 19:16:15;willkommen zur nächsten #tatort-etappe der cineastischen weltreise mit felix murot.
2020-11-22 19:16:15;"kurz vor dem #tatort läuft im orf werbespot für eröffnung der skisaison: ""bis bald in obertauern!""
#lockdown2 #coronavirus"
2020-11-22 19:16:14;#tatort gucken!
2020-11-22 19:16:12;ich hoffe dieser #tatort lässt mich mal nicht ins bett schiffen. toitoitoi!
2020-11-22 19:16:11;"sonntag -&gt; #tatort #ard"
2020-11-22 19:16:08;die vorschau auf den #tatort klingt so haarsträubend  😲 - da muss man schon aus neugierde reinschauen
2020-11-22 19:16:02;heute murot als doppeltes lottchen... bin gespannt!  #tatort
2020-11-22 19:16:02;"rt @denniskberlin: das ist lotta.
lotta #doll.
lotta ist schauspielerin und hat früher in ard serien wie #großstadtrevier und #tatort gespi…"
2020-11-22 19:16:02;es ist #tatort zeit
2020-11-22 19:16:00;endlich wieder #tatort mit murot!
2020-11-22 19:16:00;"ein service für unsere englischsprachigen zuseher*innen:

in german, „liebe wächter“ can mean:

a) dear guards
b) dear wächter (calling her by her surname)
c) feel love for wächter! (imperative)
d) make love to wächter! (imperative)

and we think that’s beautiful.

#tatort"
2020-11-22 19:15:57;so! und jetzt #tatort
2020-11-22 19:15:56;murot-liebe! große! #tatort
2020-11-22 19:15:52;@frei_los freue mich schon die ganze woche auf #murot/#hulot. #tatort
2020-11-22 19:15:51;los geht’s jetzt mit dem doppel #tukur #tatort aus #hessen
2020-11-22 19:15:48;murot #tatort kann ich mir mal geben.
2020-11-22 19:15:44;geht los! #tatort
2020-11-22 19:15:43;#tatort: die ferien des monsieur murot (2020, murot, wiesbaden und im taunus)
2020-11-22 19:15:42;#tatort. jetzt.
2020-11-22 19:15:42;kein verrücktes intro. #tatort
2020-11-22 19:15:42;los geht's! #tatort #murot
2020-11-22 19:15:41;ich bin dabei #tatort
2020-11-22 19:15:39;freu mich auf #murot und die vielen spannenden und lustigen tweets von eich zwitschervögeln #tatort
2020-11-22 19:15:39;murot. jetzt! #tatort
2020-11-22 19:15:38;"ich schau jetzt #tatort. ich werd ihn mögen, die meisten werden ihn hassen.

sag ich mal so voraus."
2020-11-22 19:15:36;da! sie spielen unser lied! #tatort
2020-11-22 19:15:34;jetzt geht los! #tatort
2020-11-22 19:15:34;ruhe jetzt, wir gucken hier nun #tatort!
2020-11-22 19:15:33;die ferien des monsieur hulot kenne ich, murot nicht.
2020-11-22 19:15:32;"ruhe jetzt.
#tatort 
murot."
2020-11-22 19:15:32;jetzt #tatort im ersten.
2020-11-22 19:15:30;"schnauze! #tatort läuft. ruhe!

bier und erdnüsse sind auch da."
2020-11-22 19:15:27;jetzt #tatort
2020-11-22 19:15:26;nun gut, ein bisschen ablenkung mit dem #tatort ... oder dich kindle, wird sich in den nächsten minuten entscheiden für mich.
2020-11-22 19:15:25;und wieder  ist  #tatort - zeit ! 🤓
2020-11-22 19:15:25;"#tatort 

endlich mal wieder ein guter #tatort aus hessen 
... #janaauskassel war dagegen heute nix gutes!"
2020-11-22 19:15:25;schau ma' #tatort?
2020-11-22 19:15:24;#tatort. das doppelte lott...äh murotchen.
2020-11-22 19:15:22;ulrich tukur und der lange heiße sommer. und die pandemie ist 1.45 h vergessen. #tatort
2020-11-22 19:15:22;so, leute! gleich murotet es im #tatort
2020-11-22 19:15:21;endlich wieder ein murot-#tatort! https://t.co/o4luxuamo2
2020-11-22 19:15:20;#tatort gleich gehts los, hoffe heute ists wieder unterhaltend
2020-11-22 19:15:17;psssssst jetzt, @tatort läuft. #tatort.
2020-11-22 19:15:17;#tatort jetzt! @tatort @daserste @ardde
2020-11-22 19:15:13;@neoneoagronom im himmel wollen sie mich bestimmt nicht und vermutlich sind in der hölle die interessanteren leute. jetzt erstmal #tatort mit dem meist grossartigen ulrich tukur. bis später!❤
2020-11-22 19:15:08;"murot? also wieder ein ""kunst-tatort""...😊 #tatort"
2020-11-22 19:15:07;warten auf @horn. #tatort
2020-11-22 19:15:05;#schwarzwaldklinik für heute vorbei. nun der hessische #tatort.
2020-11-22 19:15:04;"der #tatort ""die ferien des monsieur murot"" jetzt im ersten, im livestream unter https://t.co/5o67lsdskw und hier als video: https://t.co/aqo1nrkeve @tatort"
2020-11-22 19:15:03;und gleich zu einem garantiert guten #tatort. murot/tukor ist spitzen-tv. :) und frau philipp. 👍🏻 #twoff
2020-11-22 19:15:00;"murot-time (zum insgesamt neunten mal). immer ein bisschen anders. 

der tatort heute kann anspielungen an den französischen filmklassiker „die ferien des monsieur hulot“ von jacques tati aus dem jahr 1953 enthalten.

#tatort https://t.co/j2ypldmf4b"
2020-11-22 19:14:51;wein, weib, #tatort - jetzt!
2020-11-22 19:14:44;"@tatort @daserste ohne uns
man sieht schon in der vorschau das es ne katastrophe wird
#tatort @daserste"
2020-11-22 19:14:42;"ich habe jetzt eine verabredung mit monsieur murot, bis später!
#tatort"
2020-11-22 19:14:40;heute #doubleimpact oder #doubleteam  mit #murot ? #tatort
2020-11-22 19:14:35;geht los #tatort https://t.co/0t3jvjycqw
2020-11-22 19:14:30;"@tatort @daserste sicher? am ende ist es noch ulrich murot als felix tukur ;)"
2020-11-22 19:14:29;der countdown läuft #tatort heute mit dem doppelten lottchen äh, nein mourot
2020-11-22 19:14:28;"die dicke katze auf dem sofa etwas zur seite schieben.. 
#herrenbesuch
#murot #tatort"
2020-11-22 19:14:16;"kann mit murot so überhaupt gar nix anfangen.
deshalb schenke ich mir den #tatort heute."
2020-11-22 19:14:15;"rt @liest_mit: na na na 😬

die sonntägliche frage, wann darf ich endlich im #tatort den bösewicht geben 😜

#tatort #ard https://t.co/w89c7r…"
2020-11-22 19:14:09;"so solle dann herr murot auf uns niederkommen.

ne, das war jetzt.. schräg ausgedrückt.

egal: #tatort."
2020-11-22 19:14:05;gleich geht's looooos... #tatort
2020-11-22 19:14:03;"meldet sich vorhanden für den #tatort !
seid ihr alle da-ha?
@tatort @tatortblog @ard_presse @ardtext777 #teammurot"
2020-11-22 19:14:02;"brocki sagt, der  #tatort #trendet gleich wieder.
seitdem wir teittern, hat der #ausdrücke ...

#ndr #krimi #twitterkrimi"
2020-11-22 19:14:01;sitzen sie schon vorm fernseher? kommende woche wird der #tatort 50 jahre alt. wie gut kennen sie schimanski, odenthal und fellner? beweisen sie ihr wissen und lösen sie zehn fälle im profil-tatort-quiz. https://t.co/rbu8m32q5o
2020-11-22 19:14:00;"folgt mir doch heute für meine tweets drüben bei @tatort-official und macht ferien mit mir und monsieur murot. und ja, einen  zitatschwangeren autohändler gibt's dort auch...  

#tatort"
2020-11-22 19:13:54;rt @mfzh: ich bin müde. hoffentlich halte im bis zum ende des #tatort durch
2020-11-22 19:13:47;"rt @denniskberlin: das ist lotta.
lotta #doll.
lotta ist schauspielerin und hat früher in ard serien wie #großstadtrevier und #tatort gespi…"
2020-11-22 19:13:46;statt #tatort heute lieber #suburra auf @netflixde und einen #rotweintweet - habt einen guten abend und wer mag ein glas? https://t.co/ummxk7jfed
2020-11-22 19:13:44;@c3llofrau @sophistikaethe ich natürlich auch. murot ist dran 😍
2020-11-22 19:13:30;"#tatort 

ich bin dabei!"
2020-11-22 19:13:26;@tatort ich mag murot sehr. der wiener tatort hat bei mir totales hausverbot.
2020-11-22 19:13:13;alle jahre wieder, kommt der murot #tatort
2020-11-22 19:13:00;"jetzt gleich: 

der tatort „die ferien des monsieur murot““ mit ulrich tukur als felix murot. 

in @daserste oder hier als livestream: https://t.co/twuvjfeqgc 

#tatort"
2020-11-22 19:12:55;hoffentlich ist der #tatort nicht zu durchgeknallt.
2020-11-22 19:12:37;freu mich wie bolle auf #murot .... auf gehts #tatort
2020-11-22 19:12:36;murot. der „einmal-im-jahr-schaue-ich-auch“-tatort. dann wollen wir mal.
2020-11-22 19:12:33;okay, ich geb dem #tatort  aus wiesbaden heute mal wieder eine chance. für mich sonst der schlechteste, daher habe ich ihn lange nicht mehr geschaut. erwartungshaltung ist gering.
2020-11-22 19:12:31;zum #tatort erstmal eine schöne tasse melissentee. 😑
2020-11-22 19:12:27;@tatort murot steht gerade am edersee in hessen. er kann demzufolge überhaupt nicht im tatort sein 👌🔚
2020-11-22 19:12:01;"rt @tatort: noch 15 minuten, dann kommt der neue murot-tatort mit ulrich tukur. 

ihr seid doch dabei, murot ist ja schließlich immer ein g…"
2020-11-22 19:11:48;"#tatort mit ulrich tukur. 
göga rollt schon die augen 🙄"
2020-11-22 19:11:37;"endlich wieder mein lieblings #tatort ermittler &lt;3"
2020-11-22 19:11:24;#tatort jetzt. die einzige konstante in 2020.
2020-11-22 19:11:23;#tatort kann losgehn
2020-11-22 19:11:19;@frei_los wird auch ein bild geradegerückt (wie ex loriot von hulot übernahm)? #tatort
2020-11-22 19:11:16;immer ein highlight für mich der tukur #tatort https://t.co/wbv3oil5lm
2020-11-22 19:11:11;"fernseher rechtzeitig vor dem #tatort angestellt. #tagesschau :

merkel sagt, sie müsse jetzt dringend mit gabi sprechen. 

ja... so hab ich auch geguckt."
2020-11-22 19:10:37;jetzt. #tatort
2020-11-22 19:10:29;feierabend #fump #tatort https://t.co/ikoj9zjjsd
2020-11-22 19:10:14;so - zum #tukur -  #tatort eine flasche äppler aufgemacht - das richtige stöffsche zum krimi-stoff
2020-11-22 19:10:09;@derschutzpatron ich nicht. murot überspringe ich gern.
2020-11-22 19:09:51;ah, und gleich noch #tatort. 😁
2020-11-22 19:09:50;fängt schon super an 😍#tatort
2020-11-22 19:09:45;"@hipsterl0s ja, heute schau ich auch mal wieder rein 📺
murot 👍"
2020-11-22 19:09:23;"na na na 😬

die sonntägliche frage, wann darf ich endlich im #tatort den bösewicht geben 😜

#tatort #ard https://t.co/w89c7rh2t9"
2020-11-22 19:09:18;@tatort tipp: am samstag, 28.11. von 10-12 uhr auf https://t.co/ixhrtbwmep gibt es rätsel zu 50 jahre #tatort #50jahretatort
2020-11-22 19:09:01;und heute wieder #tatort . und der mit ulrich tukur als felix murot. da kann doch eigentlich nichts schief gehen.
2020-11-22 19:09:00;heute reise ich mit dem #tatort in die ferien des monsieur murot
2020-11-22 19:08:47;"rt @tatort: noch 15 minuten, dann kommt der neue murot-tatort mit ulrich tukur. 

ihr seid doch dabei, murot ist ja schließlich immer ein g…"
2020-11-22 19:08:26;"rt @denniskberlin: das ist lotta.
lotta #doll.
lotta ist schauspielerin und hat früher in ard serien wie #großstadtrevier und #tatort gespi…"
2020-11-22 19:08:08;murot. ich hab den so sehr vermisst. #tatort
2020-11-22 19:07:15;ein #tatort mit murot? bin dabei 🙂
2020-11-22 19:06:56;ulrich tukur oder @thiemdomi - heute ist so ein abend, an dem einem die entscheidung nicht leicht gemacht wird. oder doch: den #tatort gibt's auch später in der mediathek.
2020-11-22 19:06:40;gleich geht es wieder los mit unserem #teletwitter zum #tatort! wie immer auf seite 777 im ard teletext.
2020-11-22 19:06:31;"nach den 2 letzten #tatorten bin ich heute echt gespannt, wie der heutige #tatort wird!
ich hab sogar schon geduscht und das bier steht bereit 😉"
